Order Date,City,Category,Sales
2015-09-11,New York City,Office Supplies,851.4799999999999
2015-09-11,New York City,Technology,19.99
2015-09-11,Paterson,Furniture,8.92
2015-09-11,Paterson,Office Supplies,390.57
2015-09-11,Redlands,Office Supplies,189.99
2015-09-11,San Diego,Office Supplies,265.86
2015-09-12,Auburn,Office Supplies,193.26
2015-09-12,New York City,Office Supplies,12.6
2015-09-12,New York City,Technology,479.984
2015-09-12,Seattle,Technology,21.98
2015-09-13,Anaheim,Furniture,1101.6200000000001
2015-09-13,Anaheim,Office Supplies,234.732
2015-09-13,Atlanta,Furniture,129.93
2015-09-13,Atlanta,Office Supplies,69.93
2015-09-13,Chicago,Furniture,170.072
2015-09-13,Chicago,Office Supplies,7.824
2015-09-13,Columbus,Furniture,1516.2
2015-09-13,Columbus,Technology,199.96
2015-09-13,Jacksonville,Office Supplies,13.092
2015-09-13,Philadelphia,Office Supplies,2.412
2015-09-14,Des Moines,Office Supplies,25.9
2015-09-14,Los Angeles,Furniture,170.136
2015-09-14,New York City,Office Supplies,1004.1600000000001
2015-09-14,New York City,Technology,879.984
2015-09-14,North Charleston,Office Supplies,269.49
2015-09-14,Provo,Furniture,912.75
2015-09-15,Coral Springs,Furniture,71.68
2015-09-15,Coral Springs,Office Supplies,40.224000000000004
2015-09-15,Indianapolis,Office Supplies,215.18
2015-09-15,Mobile,Furniture,1858.82
2015-09-15,Mobile,Technology,59.97
2015-09-15,New York City,Furniture,46.384
2015-09-15,New York City,Office Supplies,92.832
2015-09-15,Philadelphia,Office Supplies,150.76
2015-09-16,Newport News,Office Supplies,31.12
2015-09-17,Houston,Furniture,21.936
2015-09-17,Houston,Office Supplies,6.588
2015-09-17,Los Angeles,Office Supplies,32.4
2015-09-17,New York City,Furniture,6776.608
2015-09-17,New York City,Office Supplies,308.16999999999996
2015-09-17,New York City,Technology,937.67
2015-09-17,Orlando,Technology,87.168
2015-09-17,Philadelphia,Furniture,3207.6299999999997
2015-09-17,Philadelphia,Office Supplies,121.804
2015-09-17,Seattle,Office Supplies,25.032
2015-09-18,Clinton,Office Supplies,743.9000000000001
2015-09-18,Clinton,Technology,1759.92
2015-09-18,Des Moines,Office Supplies,18.54
2015-09-18,Jacksonville,Technology,717.12
2015-09-18,Long Beach,Office Supplies,187.94
2015-09-18,Los Angeles,Furniture,24.4
2015-09-18,Los Angeles,Office Supplies,28.58
2015-09-18,San Diego,Office Supplies,443.92
2015-09-19,Arlington,Furniture,61.96
2015-09-19,Columbus,Technology,66.36
2015-09-19,Los Angeles,Office Supplies,22.96
2015-09-19,New York City,Technology,279.86
2015-09-19,Sacramento,Furniture,60.84
2015-09-19,Santa Fe,Office Supplies,8.4
2015-09-20,Las Vegas,Office Supplies,45.584
2015-09-20,Lawrence,Office Supplies,37.68
2015-09-20,Long Beach,Office Supplies,85.848
2015-09-20,Naperville,Office Supplies,2.808
2015-09-20,Nashville,Office Supplies,1664.1319999999998
2015-09-21,Columbia,Furniture,1690.04
2015-09-21,Columbia,Office Supplies,1198.24
2015-09-21,Columbia,Technology,743.6800000000001
2015-09-21,Everett,Furniture,542.94
2015-09-21,Everett,Technology,589.9
2015-09-21,Houston,Furniture,4.928
2015-09-21,Houston,Technology,1097.544
2015-09-21,Lincoln Park,Furniture,194.32
2015-09-21,Lincoln Park,Office Supplies,25.99
2015-09-21,Los Angeles,Furniture,601.536
2015-09-21,Los Angeles,Office Supplies,7.9
2015-09-21,Quincy,Furniture,85.3
2015-09-21,Seattle,Office Supplies,199.74
2015-09-22,Arlington,Furniture,47.98
2015-09-22,Arlington,Office Supplies,32.4
2015-09-22,Franklin,Office Supplies,763.5079999999999
2015-09-22,Los Angeles,Office Supplies,61.44
2015-09-22,Oceanside,Furniture,204.6
2015-09-22,Philadelphia,Office Supplies,55.6
2015-09-22,Philadelphia,Technology,617.976
2015-09-24,Avondale,Office Supplies,31.04
2015-09-24,Avondale,Technology,23.2
2015-09-24,Broken Arrow,Technology,821.94
2015-09-24,Columbus,Office Supplies,97.684
2015-09-24,Dubuque,Furniture,1408.1
2015-09-24,Dubuque,Office Supplies,15.24
2015-09-24,Lafayette,Furniture,517.5
2015-09-24,Los Angeles,Furniture,14.91
2015-09-24,Los Angeles,Office Supplies,1158.12
2015-09-24,New York City,Office Supplies,39.98
2015-09-24,Philadelphia,Office Supplies,6.848
2015-09-24,Seattle,Office Supplies,50.912
2015-09-24,Tucson,Technology,35.12
2015-09-25,Bayonne,Office Supplies,14.46
2015-09-25,Bayonne,Technology,168.94
2015-09-25,Concord,Office Supplies,68.62
2015-09-25,Freeport,Furniture,102.582
2015-09-25,Freeport,Office Supplies,20.04
2015-09-25,Los Angeles,Office Supplies,17.48
2015-09-25,Meriden,Office Supplies,63.14
2015-09-25,Murfreesboro,Office Supplies,22.549
2015-09-25,New York City,Technology,899.91
2015-09-25,Orem,Furniture,1044.63
2015-09-25,Philadelphia,Office Supplies,2.946
2015-09-25,Rockford,Office Supplies,128.744
2015-09-25,Seattle,Furniture,307.136
2015-09-25,Seattle,Office Supplies,12.6
2015-09-25,Seattle,Technology,159.98
2015-09-26,Houston,Office Supplies,2.08
2015-09-26,Houston,Technology,1114.4
2015-09-26,Mesa,Office Supplies,780.115
2015-09-26,Mesa,Technology,263.96
2015-09-26,New York City,Technology,50.0
2015-09-26,Oceanside,Office Supplies,113.496
2015-09-26,Oceanside,Technology,629.93
2015-09-26,Philadelphia,Office Supplies,121.104
2015-09-26,Philadelphia,Technology,45.894
2015-09-26,Portland,Office Supplies,172.86399999999998
2015-09-26,Portland,Technology,239.8
2015-09-26,San Diego,Office Supplies,188.63
2015-09-27,Arlington,Office Supplies,154.9
2015-09-27,Arlington,Technology,1871.88
2015-09-27,Chicago,Furniture,24.288
2015-09-27,Chicago,Office Supplies,15.08
2015-09-27,Detroit,Office Supplies,42.32
2015-09-27,San Francisco,Office Supplies,175.29
2015-09-27,Seattle,Office Supplies,99.2
2015-09-28,Aurora,Office Supplies,18.128
2015-09-28,Los Angeles,Office Supplies,315.132
2015-09-28,Los Angeles,Technology,36.784
2015-09-28,New York City,Office Supplies,293.52
2015-09-28,New York City,Technology,307.98
2015-09-28,San Francisco,Office Supplies,86.82
2015-10-01,Aurora,Office Supplies,139.424
2015-10-01,Cambridge,Office Supplies,22.45
2015-10-01,Cambridge,Technology,311.98
2015-10-01,Portland,Technology,572.8
2015-10-01,Quincy,Office Supplies,2.992
2015-10-01,Quincy,Technology,108.768
2015-10-02,Hillsboro,Furniture,11.032
2015-10-02,Hillsboro,Technology,53.04
2015-10-02,Lakewood,Office Supplies,145.97
2015-10-02,Lakewood,Technology,90.0
2015-10-02,Los Angeles,Office Supplies,335.71599999999995
2015-10-02,Los Angeles,Technology,503.96
2015-10-02,Middletown,Office Supplies,26.9
2015-10-02,Rockville,Office Supplies,26.82
2015-10-02,San Diego,Office Supplies,57.504
2015-10-02,Thornton,Office Supplies,10.944
2015-10-02,Wilson,Office Supplies,7.38
2015-10-03,Columbus,Furniture,35.49
2015-10-03,Columbus,Office Supplies,32.07
2015-10-03,Columbus,Technology,71.98400000000001
2015-10-03,Los Angeles,Furniture,120.666
2015-10-03,Reading,Office Supplies,15.008
2015-10-04,Philadelphia,Furniture,64.944
2015-10-04,Philadelphia,Office Supplies,20.736
2015-10-04,San Francisco,Office Supplies,26.96
2015-10-04,Warner Robins,Furniture,392.94
2015-10-05,Cincinnati,Technology,53.04
2015-10-05,Columbus,Technology,288.0
2015-10-05,Portland,Furniture,357.462
2015-10-05,Springfield,Office Supplies,75.04
2015-10-05,Wilmington,Office Supplies,77.55
2015-10-08,Dallas,Furniture,72.78
2015-10-08,Houston,Office Supplies,3.44
2015-10-08,San Francisco,Furniture,145.9
2015-10-09,Ann Arbor,Office Supplies,87.363
2015-10-09,Ann Arbor,Technology,649.11
2015-10-09,Detroit,Furniture,389.97
2015-10-09,Detroit,Office Supplies,269.91
2015-10-09,Miami,Office Supplies,50.461999999999996
2015-10-09,New York City,Office Supplies,23.92
2015-10-09,New York City,Technology,631.96
2015-10-09,Springfield,Office Supplies,30.84
2015-10-10,Chicago,Office Supplies,8.016
2015-10-10,Jacksonville,Office Supplies,1801.632
2015-10-10,San Francisco,Office Supplies,45.36
2015-10-10,Santa Barbara,Furniture,362.136
2015-10-10,Santa Barbara,Office Supplies,31.05
2015-10-11,Fort Lauderdale,Furniture,957.5775
2015-10-11,Fort Lauderdale,Office Supplies,22.368
2015-10-11,Rochester,Technology,31.95
2015-10-12,New York City,Furniture,1525.4879999999998
2015-10-12,New York City,Office Supplies,71.74000000000001
2015-10-12,New York City,Technology,71.76
2015-10-12,Noblesville,Office Supplies,12.56
2015-10-12,Noblesville,Technology,399.67999999999995
2015-10-12,Rochester,Furniture,209.67
2015-10-12,Seattle,Office Supplies,81.96
2015-10-12,Seattle,Technology,17.9
2015-10-13,Louisville,Furniture,287.94
2015-10-13,Louisville,Technology,83.72
2015-10-15,Amarillo,Furniture,2453.43
2015-10-15,Amarillo,Technology,263.88
2015-10-15,Dallas,Furniture,131.376
2015-10-15,Dallas,Office Supplies,13.768
2015-10-15,Mount Pleasant,Furniture,17.14
2015-10-15,Orland Park,Technology,339.96
2015-10-16,New York City,Technology,824.97
2015-10-17,Los Angeles,Office Supplies,77.88
2015-10-18,Mcallen,Office Supplies,73.164
2015-10-18,Mcallen,Technology,27.696
2015-10-18,Seattle,Furniture,10.11
2015-10-18,Seattle,Office Supplies,17.94
2015-10-18,Seattle,Technology,249.584
2015-10-19,Concord,Office Supplies,34.44
2015-10-19,Dallas,Office Supplies,1.72
2015-10-19,Detroit,Office Supplies,38.28
2015-10-19,Detroit,Technology,149.95
2015-10-19,Los Angeles,Office Supplies,1640.7
2015-10-19,Los Angeles,Technology,270.0
2015-10-20,Los Angeles,Furniture,439.536
2015-10-20,New York City,Office Supplies,24.56
2015-10-20,San Francisco,Furniture,16.02
2015-10-20,San Francisco,Technology,239.97
2015-10-22,Bloomington,Office Supplies,5.176
2015-10-22,Hollywood,Office Supplies,9.952
2015-10-23,Houston,Office Supplies,36.288
2015-10-23,Houston,Technology,150.384
2015-10-23,Lakeland,Office Supplies,10.688
2015-10-23,Lakeland,Technology,67.768
2015-10-23,Lubbock,Office Supplies,66.816
2015-10-23,Lubbock,Technology,479.976
2015-10-23,San Diego,Furniture,1275.1039999999998
2015-10-23,San Diego,Office Supplies,23.36
2015-10-23,San Diego,Technology,148.32
2015-10-23,Seattle,Office Supplies,3.592
2015-10-24,Houston,Furniture,347.361
2015-10-24,Houston,Office Supplies,25.92
2015-10-24,Oakland,Furniture,454.272
2015-10-24,San Antonio,Office Supplies,3.592
2015-10-25,Denver,Furniture,582.336
2015-10-25,Newark,Furniture,291.1
2015-10-25,Newark,Technology,158.99
2015-10-25,San Francisco,Furniture,253.176
2015-10-25,San Francisco,Office Supplies,60.45
2015-10-25,Sparks,Office Supplies,79.36
2015-10-26,Peoria,Technology,174.304
2015-10-26,Rancho Cucamonga,Office Supplies,5.76
2015-10-26,Springfield,Office Supplies,1215.269
2015-10-28,Henderson,Furniture,57.21
2015-10-28,Henderson,Office Supplies,47.300000000000004
2015-10-29,San Francisco,Office Supplies,244.24
2015-10-30,Denver,Furniture,15.488
2015-10-30,Denver,Technology,587.946
2015-10-30,Detroit,Technology,299.9
2015-10-30,New York City,Technology,1035.8
2015-10-30,Virginia Beach,Office Supplies,182.91
2015-10-31,Buffalo,Office Supplies,82.74
2015-10-31,Jackson,Office Supplies,70.12
2015-10-31,Redlands,Furniture,748.969
2015-10-31,Redlands,Office Supplies,531.6419999999999
2015-10-31,Redlands,Technology,1295.84
2015-10-31,Salinas,Office Supplies,481.69800000000004
2015-11-01,Conway,Furniture,301.96
2015-11-01,New York City,Furniture,792.428
2015-11-01,New York City,Office Supplies,13.52
2015-11-01,New York City,Technology,1951.7900000000002
2015-11-01,Philadelphia,Office Supplies,3.168
2015-11-01,Philadelphia,Technology,35.36
2015-11-01,Salem,Office Supplies,7.88
2015-11-02,Chesapeake,Office Supplies,197.72
2015-11-02,Los Angeles,Furniture,1038.84
2015-11-02,New York City,Furniture,2621.322
2015-11-02,San Antonio,Office Supplies,29.372
2015-11-02,San Antonio,Technology,344.704
2015-11-02,San Diego,Furniture,609.4590000000001
2015-11-02,San Diego,Office Supplies,129.44
2015-11-02,Seattle,Technology,447.93
2015-11-02,Troy,Furniture,109.764
2015-11-03,Haltom City,Office Supplies,6.608
2015-11-03,Long Beach,Furniture,1448.82
2015-11-03,Los Angeles,Furniture,42.6
2015-11-03,Los Angeles,Technology,1302.818
2015-11-05,Coral Springs,Office Supplies,387.136
2015-11-05,Lakewood,Office Supplies,34.418
2015-11-05,Monroe,Furniture,207.0
2015-11-05,New York City,Office Supplies,25.344
2015-11-05,Quincy,Office Supplies,19.824
2015-11-05,San Francisco,Office Supplies,62.8
2015-11-05,Seattle,Office Supplies,98.352
2015-11-06,Scottsdale,Office Supplies,11.481
2015-11-07,Burlington,Furniture,715.2
2015-11-07,Houston,Furniture,64.96
2015-11-07,Houston,Office Supplies,394.772
2015-11-07,Houston,Technology,287.91
2015-11-07,Los Angeles,Furniture,190.72
2015-11-07,Miami,Office Supplies,1361.6309999999999
2015-11-07,Newark,Office Supplies,33.48
2015-11-07,Philadelphia,Office Supplies,24.4
2015-11-08,Burlington,Furniture,4404.9
2015-11-08,Dubuque,Technology,263.96
2015-11-08,Franklin,Office Supplies,11.65
2015-11-08,Hampton,Furniture,186.54
2015-11-08,Hampton,Office Supplies,338.19
2015-11-08,Hampton,Technology,226.2
2015-11-08,Houston,Office Supplies,10.476
2015-11-08,Jacksonville,Furniture,4.712
2015-11-08,Jacksonville,Office Supplies,76.423
2015-11-08,New York City,Furniture,589.5840000000001
2015-11-08,New York City,Office Supplies,137.36200000000002
2015-11-08,New York City,Technology,5193.780000000001
2015-11-08,San Diego,Office Supplies,5.0
2015-11-08,San Diego,Technology,371.97
2015-11-08,San Francisco,Technology,119.9
2015-11-08,West Jordan,Furniture,66.69
2015-11-08,West Jordan,Office Supplies,189.66000000000003
2015-11-09,Lawrence,Office Supplies,10.74
2015-11-09,New York City,Office Supplies,17.94
2015-11-09,New York City,Technology,2321.9
2015-11-09,Oceanside,Office Supplies,256.79
2015-11-09,Oceanside,Technology,913.9300000000001
2015-11-09,Philadelphia,Office Supplies,11.352
2015-11-09,Roseville,Office Supplies,2.48
2015-11-09,Springfield,Furniture,1024.38
2015-11-09,Springfield,Office Supplies,60.78
2015-11-10,Brentwood,Technology,79.9
2015-11-10,Philadelphia,Office Supplies,577.584
2015-11-10,Richmond,Office Supplies,714.3
2015-11-10,Roseville,Furniture,29.22
2015-11-10,Roseville,Office Supplies,1585.91
2015-11-10,Roseville,Technology,549.99
2015-11-11,Detroit,Office Supplies,542.178
2015-11-12,Houston,Office Supplies,304.22400000000005
2015-11-12,Los Angeles,Office Supplies,15.7
2015-11-12,New York City,Office Supplies,15.56
2015-11-12,Plantation,Furniture,670.0559999999999
2015-11-12,Plantation,Office Supplies,21.66
2015-11-12,Plantation,Technology,100.792
2015-11-13,Aurora,Furniture,102.36
2015-11-13,Aurora,Office Supplies,36.882
2015-11-13,Aurora,Technology,238.896
2015-11-13,Chicago,Furniture,17.496
2015-11-13,Columbus,Office Supplies,159.85
2015-11-13,Columbus,Technology,50.97
2015-11-13,Helena,Furniture,63.98
2015-11-13,Helena,Technology,339.96
2015-11-13,Houston,Furniture,613.9992
2015-11-13,Jacksonville,Office Supplies,115.296
2015-11-13,Lebanon,Office Supplies,84.96
2015-11-13,Miami,Office Supplies,121.104
2015-11-13,Miami,Technology,111.96
2015-11-13,Newark,Furniture,299.97
2015-11-13,Newark,Office Supplies,42.28
2015-11-13,Newark,Technology,467.95000000000005
2015-11-13,San Bernardino,Furniture,683.332
2015-11-13,San Bernardino,Office Supplies,39.832
2015-11-14,Dover,Furniture,76.14
2015-11-14,Dover,Office Supplies,19.96
2015-11-14,New York City,Office Supplies,37.0
2015-11-14,New York City,Technology,97.5
2015-11-14,Philadelphia,Technology,47.984
2015-11-14,Rio Rancho,Furniture,1114.192
2015-11-14,Springfield,Office Supplies,868.7900000000001
2015-11-14,Springfield,Technology,251.144
2015-11-15,Chicago,Office Supplies,270.356
2015-11-15,Harrisonburg,Furniture,39.96
2015-11-15,New York City,Office Supplies,224.93400000000003
2015-11-15,Toledo,Office Supplies,166.92
2015-11-16,Boise,Furniture,696.42
2015-11-16,Boise,Technology,304.776
2015-11-16,Chicago,Furniture,34.504
2015-11-16,Chicago,Office Supplies,21.488
2015-11-16,Chicago,Technology,239.976
2015-11-16,Milwaukee,Furniture,1053.24
2015-11-16,Milwaukee,Office Supplies,179.82
2015-11-16,Milwaukee,Technology,999.96
2015-11-16,New York City,Office Supplies,523.25
2015-11-16,San Diego,Office Supplies,18.9
2015-11-17,Chicago,Office Supplies,40.92
2015-11-17,Oklahoma City,Furniture,1323.9
2015-11-17,Oklahoma City,Office Supplies,647.56
2015-11-17,San Diego,Furniture,343.128
2015-11-17,San Diego,Office Supplies,1114.51
2015-11-17,San Diego,Technology,415.968
2015-11-19,Las Vegas,Office Supplies,31.08
2015-11-19,New York City,Office Supplies,5.984
2015-11-19,New York City,Technology,861.76
2015-11-19,Seattle,Furniture,141.96
2015-11-20,Aurora,Furniture,145.764
2015-11-20,Aurora,Office Supplies,14.508
2015-11-20,Dallas,Technology,479.988
2015-11-20,Los Angeles,Office Supplies,19.46
2015-11-20,Marion,Furniture,63.824
2015-11-20,Marion,Office Supplies,141.552
2015-11-20,Miami,Furniture,290.352
2015-11-20,Miami,Office Supplies,87.55000000000001
2015-11-20,New York City,Furniture,186.048
2015-11-20,New York City,Office Supplies,91.62
2015-11-20,Oakland,Furniture,572.16
2015-11-20,Oakland,Technology,72.744
2015-11-20,Philadelphia,Furniture,344.372
2015-11-20,San Diego,Office Supplies,139.816
2015-11-20,San Francisco,Furniture,32.04
2015-11-20,San Francisco,Office Supplies,24.192
2015-11-20,Seattle,Furniture,22.14
2015-11-20,Seattle,Office Supplies,119.04
2015-11-20,Seattle,Technology,13.98
2015-11-21,Fort Worth,Office Supplies,39.608000000000004
2015-11-21,Las Vegas,Furniture,141.96
2015-11-21,Las Vegas,Office Supplies,66.048
2015-11-21,Lawrence,Office Supplies,30.67
2015-11-21,Lawrence,Technology,477.44000000000005
2015-11-21,Monroe,Furniture,18.176
2015-11-21,Newark,Furniture,396.802
2015-11-21,Newark,Office Supplies,15.88
2015-11-21,Philadelphia,Furniture,1252.704
2015-11-21,Philadelphia,Technology,110.97
2015-11-21,Phoenix,Office Supplies,342.152
2015-11-21,Phoenix,Technology,23.344
2015-11-21,Port Arthur,Furniture,246.1328
2015-11-21,Port Arthur,Office Supplies,11.696
2015-11-21,Port Arthur,Technology,439.992
2015-11-22,Cambridge,Office Supplies,77.06
2015-11-22,Fort Worth,Office Supplies,71.354
2015-11-22,Frisco,Technology,27.168
2015-11-22,Hialeah,Technology,32.985
2015-11-22,Los Angeles,Office Supplies,114.37
2015-11-22,Memphis,Office Supplies,58.05
2015-11-22,Philadelphia,Office Supplies,11.61
2015-11-22,Quincy,Office Supplies,14.94
2015-11-22,San Antonio,Furniture,206.962
2015-11-23,Morristown,Office Supplies,2643.06
2015-11-23,San Antonio,Office Supplies,386.488
2015-11-23,Wilmington,Office Supplies,112.66
2015-11-23,Wilmington,Technology,307.98
2015-11-24,Los Angeles,Furniture,79.76
2015-11-24,Los Angeles,Office Supplies,1125.024
2015-11-24,Los Angeles,Technology,13.98
2015-11-25,Wilmington,Office Supplies,13.12
2015-11-26,Jackson,Furniture,692.472
2015-11-26,Leominster,Office Supplies,191.62
2015-11-26,Springfield,Technology,599.99
2015-11-27,Everett,Furniture,656.018
2015-11-27,Everett,Office Supplies,254.92000000000002
2015-11-27,Everett,Technology,259.98
2015-11-27,Fayetteville,Office Supplies,6.24
2015-11-27,Lake Elsinore,Furniture,283.92
2015-11-27,Los Angeles,Office Supplies,113.82
