Order Date,Sub-Category,Sales
2016-12-11,Appliances,544.092
2016-12-11,Art,29.992
2016-12-11,Binders,373.968
2016-12-11,Chairs,1226.27
2016-12-11,Fasteners,15.26
2016-12-11,Furnishings,14.8
2016-12-11,Paper,30.98
2016-12-11,Phones,1633.094
2016-12-11,Storage,443.788
2016-12-11,Supplies,13.52
2016-12-11,Tables,1220.7259999999999
2016-12-12,Accessories,633.902
2016-12-12,Appliances,56.52
2016-12-12,Art,25.1
2016-12-12,Binders,18.693
2016-12-12,Furnishings,477.47
2016-12-12,Paper,49.12
2016-12-12,Phones,657.93
2016-12-12,Storage,26.86
2016-12-12,Supplies,35.52
2016-12-13,Accessories,63.88
2016-12-13,Art,9.84
2016-12-13,Binders,6.096
2016-12-13,Tables,1114.272
2016-12-14,Binders,23.12
2016-12-14,Chairs,81.424
2016-12-14,Fasteners,21.48
2016-12-14,Furnishings,530.3
2016-12-14,Labels,5.76
2016-12-14,Paper,14.62
2016-12-14,Storage,151.95000000000002
2016-12-15,Appliances,87.168
2016-12-15,Binders,2.214
2016-12-15,Furnishings,14.76
2016-12-15,Paper,19.44
2016-12-15,Storage,296.37
2016-12-15,Tables,2217.135
2016-12-16,Accessories,21.21
2016-12-16,Appliances,34.944
2016-12-16,Binders,4.788
2016-12-16,Chairs,563.92
2016-12-16,Fasteners,3.68
2016-12-17,Accessories,165.6
2016-12-17,Binders,9917.644
2016-12-17,Paper,51.84
2016-12-17,Storage,46.53
2016-12-17,Tables,2003.52
2016-12-18,Accessories,957.886
2016-12-18,Appliances,194.528
2016-12-18,Art,18.688
2016-12-18,Binders,2093.278
2016-12-18,Chairs,563.94
2016-12-18,Furnishings,242.60000000000002
2016-12-18,Labels,15.936
2016-12-18,Paper,50.528000000000006
2016-12-18,Phones,95.656
2016-12-18,Storage,900.08
2016-12-18,Supplies,1540.78
2016-12-18,Tables,377.45
2016-12-19,Art,3.52
2016-12-19,Binders,51.70199999999999
2016-12-19,Furnishings,303.92
2016-12-19,Tables,455.97
2016-12-20,Accessories,66.3
2016-12-20,Binders,15.42
2016-12-20,Furnishings,18.92
2016-12-20,Paper,33.9
2016-12-22,Binders,112.264
2016-12-22,Furnishings,919.3040000000001
2016-12-22,Machines,11.56
2016-12-23,Art,13.02
2016-12-23,Binders,5.553
2016-12-23,Bookcases,141.372
2016-12-23,Copiers,1999.96
2016-12-23,Envelopes,61.96
2016-12-23,Fasteners,24.85
2016-12-23,Furnishings,861.468
2016-12-23,Labels,45.36
2016-12-23,Paper,93.80799999999999
2016-12-23,Phones,2373.306
2016-12-23,Storage,1345.2
2016-12-24,Accessories,255.68
2016-12-24,Binders,27.882
2016-12-24,Envelopes,39.76
2016-12-24,Furnishings,843.52
2016-12-24,Paper,33.4
2016-12-24,Phones,197.97
2016-12-24,Storage,540.048
2016-12-25,Accessories,800.14
2016-12-25,Art,19.89
2016-12-25,Binders,33.568
2016-12-25,Chairs,4176.022
2016-12-25,Furnishings,364.97
2016-12-25,Machines,269.97
2016-12-25,Paper,151.68
2016-12-25,Phones,2575.944
2016-12-25,Tables,2095.871
2016-12-26,Accessories,89.97
2016-12-26,Appliances,53.11
2016-12-26,Art,65.298
2016-12-26,Binders,4.992
2016-12-26,Chairs,359.29200000000003
2016-12-26,Paper,33.9
2016-12-26,Phones,302.384
2016-12-26,Supplies,17.76
2016-12-26,Tables,902.712
2016-12-27,Accessories,40.0
2016-12-27,Chairs,845.488
2016-12-27,Fasteners,17.184
2016-12-27,Labels,22.77
2016-12-27,Paper,34.048
2016-12-29,Appliances,81.96
2016-12-29,Binders,52.128
2016-12-29,Chairs,754.45
2016-12-29,Envelopes,27.792
2016-12-29,Furnishings,70.56
2016-12-29,Paper,248.8
2016-12-29,Storage,14.03
2016-12-29,Supplies,27.96
2016-12-30,Art,16.52
2016-12-30,Binders,13.308
2016-12-30,Chairs,170.786
2016-12-30,Labels,5.904
2016-12-30,Paper,72.224
2016-12-30,Storage,481.32
2016-12-30,Supplies,13.712
2016-12-31,Art,51.256
2016-12-31,Binders,198.144
2016-12-31,Paper,23.48
2016-12-31,Phones,302.376
2016-12-31,Storage,156.512
2017-01-01,Appliances,15.224
2017-01-01,Art,12.736
2017-01-01,Binders,23.817999999999998
2017-01-01,Chairs,310.744
2017-01-01,Furnishings,664.746
2017-01-01,Storage,454.56
2017-01-02,Accessories,16.59
2017-01-02,Appliances,5.432
2017-01-02,Art,31.744
2017-01-02,Binders,44.513999999999996
2017-01-02,Machines,695.7
2017-01-02,Storage,372.144
2017-01-02,Tables,913.43
2017-01-03,Art,9.12
2017-01-03,Binders,2022.272
2017-01-03,Paper,38.88
2017-01-06,Binders,33.74
2017-01-07,Binders,2.808
2017-01-07,Fasteners,7.89
2017-01-07,Machines,3059.982
2017-01-07,Storage,214.8
2017-01-07,Supplies,110.11
2017-01-08,Tables,892.98
2017-01-09,Binders,274.491
2017-01-12,Binders,760.98
2017-01-12,Envelopes,9.78
2017-01-12,Furnishings,37.68
2017-01-12,Paper,40.08
2017-01-13,Art,209.94
2017-01-13,Bookcases,212.94
2017-01-13,Paper,32.4
2017-01-13,Supplies,4164.05
2017-01-14,Accessories,340.98400000000004
2017-01-14,Binders,8.478
2017-01-14,Envelopes,40.08
2017-01-14,Fasteners,2.52
2017-01-14,Furnishings,18.96
2017-01-14,Paper,202.52800000000002
2017-01-14,Phones,187.704
2017-01-14,Storage,254.784
2017-01-15,Accessories,110.576
2017-01-15,Appliances,1958.544
2017-01-15,Art,21.4
2017-01-15,Binders,37.06
2017-01-15,Paper,12.7
2017-01-16,Binders,5443.96
2017-01-16,Chairs,302.67
2017-01-16,Furnishings,27.92
2017-01-16,Paper,56.07
2017-01-16,Tables,399.672
2017-01-19,Appliances,542.94
2017-01-19,Chairs,887.271
2017-01-19,Envelopes,2.04
2017-01-19,Furnishings,31.968
2017-01-19,Labels,6.0
2017-01-19,Paper,113.896
2017-01-19,Phones,429.6
2017-01-20,Art,27.72
2017-01-20,Chairs,207.846
2017-01-20,Labels,11.52
2017-01-20,Phones,520.752
2017-01-21,Accessories,799.9200000000001
2017-01-21,Binders,286.056
2017-01-21,Bookcases,84.98
2017-01-21,Envelopes,268.576
2017-01-21,Machines,350.973
2017-01-21,Phones,164.99
2017-01-21,Storage,591.148
2017-01-22,Art,7.872
2017-01-22,Copiers,2999.95
2017-01-22,Fasteners,15.12
2017-01-22,Paper,11.96
2017-01-22,Storage,1177.47
2017-01-23,Accessories,95.984
2017-01-23,Binders,24.618
2017-01-23,Paper,32.400000000000006
2017-01-23,Phones,86.352
2017-01-23,Tables,210.98
2017-01-24,Appliances,25.86
2017-01-24,Binders,276.784
2017-01-24,Fasteners,5.67
2017-01-24,Phones,110.352
2017-01-26,Art,15.47
2017-01-26,Binders,7.16
2017-01-26,Fasteners,11.84
2017-01-26,Furnishings,62.72
2017-01-26,Phones,2939.93
2017-01-26,Storage,18.16
2017-01-27,Accessories,71.976
2017-01-27,Art,14.016
2017-01-27,Phones,245.922
2017-01-28,Accessories,689.88
2017-01-28,Furnishings,37.74
2017-01-28,Paper,279.9
2017-01-29,Art,13.108
2017-01-29,Binders,131.744
2017-01-29,Furnishings,14.91
2017-01-29,Labels,5.22
2017-01-29,Paper,107.81
2017-01-29,Storage,13.48
2017-01-29,Supplies,8.57
2017-01-30,Art,71.204
2017-01-30,Binders,58.34
2017-01-30,Chairs,539.9200000000001
2017-01-30,Furnishings,34.58
2017-01-30,Phones,2814.9359999999997
2017-01-30,Storage,129.3
2017-01-30,Supplies,31.68
2017-01-30,Tables,69.375
2017-02-02,Appliances,46.8
2017-02-02,Binders,30.96
2017-02-02,Fasteners,21.456
2017-02-02,Furnishings,296.84000000000003
2017-02-02,Machines,239.984
2017-02-02,Paper,78.304
2017-02-02,Phones,59.97
2017-02-02,Storage,139.04
2017-02-03,Binders,9.111
2017-02-03,Furnishings,22.2
2017-02-03,Paper,605.4639999999999
2017-02-03,Storage,285.552
2017-02-04,Appliances,32.67
2017-02-05,Appliances,1640.7
2017-02-05,Art,7.12
2017-02-05,Binders,243.992
2017-02-05,Phones,371.2
2017-02-06,Binders,46.24
2017-02-06,Bookcases,600.754
2017-02-06,Paper,29.9
2017-02-06,Phones,227.46
2017-02-09,Accessories,127.984
2017-02-09,Appliances,12.992
2017-02-09,Binders,252.784
2017-02-09,Furnishings,25.104
2017-02-09,Storage,354.9
2017-02-10,Bookcases,203.983
2017-02-10,Paper,23.12
2017-02-11,Binders,21.336
2017-02-11,Chairs,963.136
2017-02-11,Furnishings,147.568
2017-02-11,Labels,20.7
2017-02-11,Phones,88.776
2017-02-13,Accessories,799.96
2017-02-13,Appliances,90.64
2017-02-13,Art,17.34
2017-02-13,Furnishings,107.53
2017-02-13,Paper,17.94
2017-02-13,Supplies,25.02
2017-02-16,Art,28.032
2017-02-16,Chairs,600.558
2017-02-16,Fasteners,18.368
2017-02-16,Furnishings,7.692
2017-02-16,Paper,37.94
2017-02-16,Phones,14.99
2017-02-16,Storage,629.862
2017-02-17,Art,175.44
2017-02-17,Binders,5.715
2017-02-17,Bookcases,89.0664
2017-02-17,Chairs,899.43
2017-02-17,Furnishings,30.144
2017-02-17,Paper,11.76
2017-02-17,Phones,649.8820000000001
2017-02-17,Storage,166.45
2017-02-17,Tables,936.9300000000001
2017-02-18,Accessories,109.53
2017-02-18,Labels,9.82
2017-02-18,Phones,167.976
2017-02-19,Appliances,1245.86
2017-02-19,Art,12.84
2017-02-19,Fasteners,11.22
2017-02-19,Furnishings,44.67
2017-02-20,Accessories,31.992
2017-02-20,Appliances,13.11
2017-02-20,Art,6.56
2017-02-20,Envelopes,10.64
2017-02-20,Fasteners,9.432
2017-02-20,Furnishings,90.934
2017-02-20,Phones,549.544
2017-02-20,Storage,51.168
2017-02-20,Tables,386.91
2017-02-21,Accessories,47.904
2017-02-23,Fasteners,8.4
2017-02-23,Paper,37.44
2017-02-23,Phones,71.96
2017-02-24,Accessories,1319.8
2017-02-24,Binders,4.956
2017-02-24,Paper,123.92
2017-02-25,Binders,1.788
2017-02-25,Bookcases,231.92
2017-02-25,Chairs,196.784
2017-02-26,Appliances,438.71000000000004
2017-02-26,Chairs,892.224
2017-02-26,Furnishings,91.96
2017-02-26,Paper,276.64
2017-02-26,Phones,1148.112
2017-02-28,Binders,9.84
2017-02-28,Paper,7.78
2017-03-02,Accessories,479.94
2017-03-02,Art,59.52
2017-03-02,Binders,138.954
2017-03-02,Bookcases,441.96
2017-03-02,Envelopes,57.96
2017-03-02,Paper,68.04
2017-03-02,Phones,196.776
2017-03-02,Supplies,6.976
2017-03-03,Accessories,1149.42
2017-03-03,Appliances,72.8
2017-03-03,Chairs,351.332
2017-03-03,Paper,26.88
2017-03-03,Tables,399.672
2017-03-04,Art,9.32
2017-03-04,Envelopes,15.25
2017-03-04,Furnishings,103.5
2017-03-04,Labels,2.464
2017-03-04,Paper,89.568
2017-03-04,Storage,8.72
2017-03-05,Accessories,299.97
2017-03-05,Appliances,262.24
2017-03-05,Binders,381.01
2017-03-05,Envelopes,42.68
2017-03-05,Fasteners,7.9
2017-03-05,Labels,25.06
2017-03-05,Storage,221.16
2017-03-06,Art,87.368
2017-03-06,Binders,14.976
2017-03-06,Furnishings,71.97
2017-03-06,Labels,16.448
2017-03-06,Paper,313.31
2017-03-06,Phones,206.384
2017-03-06,Storage,67.78
2017-03-07,Accessories,49.08
2017-03-07,Binders,25.92
2017-03-07,Labels,91.59
2017-03-08,Appliances,647.84
2017-03-08,Art,3.36
2017-03-08,Binders,171.2
2017-03-08,Labels,20.7
2017-03-09,Accessories,199.98
2017-03-09,Binders,30.84
2017-03-09,Copiers,479.984
2017-03-10,Accessories,111.96
2017-03-10,Appliances,48.784
2017-03-10,Art,5.248
2017-03-10,Binders,13.092
2017-03-10,Furnishings,50.568
2017-03-10,Phones,89.892
2017-03-10,Tables,933.408
2017-03-11,Accessories,63.88
2017-03-11,Binders,908.2139999999999
2017-03-11,Furnishings,26.72
2017-03-11,Phones,776.85
2017-03-11,Storage,43.28
2017-03-11,Tables,154.764
2017-03-12,Binders,40.41
2017-03-12,Phones,69.93
2017-03-12,Storage,242.94
2017-03-13,Accessories,214.95
2017-03-13,Appliances,465.16
2017-03-13,Art,49.216
2017-03-13,Binders,205.18
2017-03-13,Chairs,89.768
2017-03-13,Copiers,959.984
2017-03-13,Machines,209.986
2017-03-13,Paper,690.822
2017-03-13,Phones,482.988
2017-03-13,Storage,90.8
2017-03-13,Supplies,1332.496
2017-03-14,Phones,49.616
2017-03-16,Accessories,159.984
2017-03-16,Appliances,140.67
2017-03-16,Binders,95.33699999999999
2017-03-16,Furnishings,51.264
2017-03-16,Paper,6.48
2017-03-16,Phones,1149.792
2017-03-16,Storage,410.854
2017-03-17,Accessories,128.66
2017-03-17,Art,59.1
2017-03-17,Binders,40.376
2017-03-17,Labels,30.668
2017-03-17,Paper,10.272
2017-03-17,Phones,119.7
2017-03-17,Storage,153.97
2017-03-18,Accessories,27.816
2017-03-18,Appliances,93.548
2017-03-18,Art,83.932
2017-03-18,Binders,182.994
2017-03-18,Envelopes,19.4
2017-03-18,Furnishings,82.524
2017-03-18,Phones,537.544
2017-03-19,Accessories,299.5
2017-03-19,Appliances,381.36
2017-03-19,Art,8.94
2017-03-19,Binders,61.944
2017-03-19,Furnishings,30.93
2017-03-19,Labels,28.91
2017-03-19,Phones,657.504
2017-03-19,Tables,697.16
2017-03-20,Accessories,503.93
2017-03-20,Furnishings,2.91
2017-03-20,Paper,392.728
2017-03-21,Appliances,64.384
2017-03-21,Binders,50.016000000000005
2017-03-21,Chairs,1805.88
2017-03-21,Envelopes,8.856
2017-03-21,Fasteners,13.02
2017-03-21,Furnishings,22.14
2017-03-21,Paper,283.17999999999995
2017-03-21,Storage,1085.16
2017-03-23,Binders,34.76
2017-03-23,Copiers,13999.96
2017-03-23,Furnishings,211.84
2017-03-23,Paper,45.72
2017-03-23,Storage,176.208
2017-03-23,Supplies,347.58
2017-03-24,Accessories,26.0
2017-03-24,Chairs,479.61
2017-03-24,Envelopes,47.01
2017-03-24,Paper,221.92
2017-03-24,Phones,469.99
2017-03-24,Storage,12.768
2017-03-25,Appliances,176.04
2017-03-25,Art,50.17
2017-03-25,Binders,185.92
2017-03-25,Chairs,1986.52
2017-03-25,Copiers,479.984
2017-03-25,Paper,6.848
2017-03-25,Phones,681.544
2017-03-26,Accessories,197.21
2017-03-26,Appliances,87.168
2017-03-26,Art,19.83
2017-03-26,Bookcases,257.568
2017-03-26,Copiers,2399.96
2017-03-26,Fasteners,3.76
2017-03-26,Furnishings,60.84
2017-03-26,Paper,74.352
2017-03-26,Phones,119.96
2017-03-26,Storage,32.232
2017-03-27,Accessories,39.992
2017-03-27,Binders,17.76
2017-03-27,Bookcases,1023.332
2017-03-27,Chairs,811.804
2017-03-27,Furnishings,15.008
2017-03-27,Labels,8.26
2017-03-27,Paper,186.22
2017-03-27,Phones,206.1
2017-03-27,Storage,332.94
2017-03-27,Tables,292.1
2017-03-28,Binders,68.742
2017-03-28,Furnishings,48.04
2017-03-28,Machines,532.72
2017-03-28,Paper,59.72
2017-03-28,Storage,795.48
2017-03-29,Storage,81.4
2017-03-30,Art,6.08
2017-03-30,Binders,5.715
2017-03-30,Envelopes,325.86
2017-03-30,Furnishings,94.2
2017-03-30,Phones,164.792
2017-03-30,Storage,59.76
2017-03-31,Appliances,33.62
2017-03-31,Binders,112.128
2017-03-31,Bookcases,205.3328
2017-03-31,Copiers,2999.95
2017-03-31,Furnishings,90.78
2017-03-31,Paper,75.04
2017-03-31,Phones,1434.46
2017-03-31,Supplies,29.7
2017-04-01,Appliances,20.808
2017-04-01,Binders,121.68
2017-04-01,Bookcases,482.664
2017-04-01,Chairs,218.352
2017-04-01,Envelopes,28.4
2017-04-01,Furnishings,127.95
2017-04-01,Labels,12.044
2017-04-01,Machines,4799.984
2017-04-01,Paper,42.93
2017-04-01,Phones,23.976
2017-04-01,Storage,94.2
2017-04-02,Accessories,360.0
2017-04-02,Art,11.12
2017-04-02,Furnishings,25.11
2017-04-02,Labels,14.94
2017-04-02,Tables,411.8
2017-04-03,Art,7.056
2017-04-03,Furnishings,25.472
2017-04-04,Art,7.04
2017-04-04,Envelopes,16.98
2017-04-04,Phones,544.0799999999999
2017-04-04,Supplies,240.37
2017-04-06,Binders,8.1
2017-04-06,Paper,106.32
2017-04-07,Accessories,617.976
2017-04-07,Art,16.256
2017-04-07,Binders,5.328
2017-04-07,Furnishings,258.072
2017-04-07,Phones,219.184
2017-04-07,Tables,854.4745
2017-04-08,Appliances,41.95
2017-04-08,Binders,2690.97
2017-04-08,Furnishings,637.1399999999999
2017-04-08,Paper,440.31
2017-04-08,Storage,2591.56
2017-04-09,Art,35.97
2017-04-09,Binders,533.566
2017-04-09,Labels,33.58
2017-04-09,Paper,521.784
2017-04-09,Storage,501.81
2017-04-10,Accessories,195.726
2017-04-10,Appliances,195.104
2017-04-10,Binders,4.419
2017-04-10,Fasteners,7.16
2017-04-10,Furnishings,48.992
2017-04-10,Paper,17.978
2017-04-10,Storage,286.15
2017-04-11,Accessories,227.07
2017-04-11,Art,64.604
2017-04-11,Binders,11.364
2017-04-11,Storage,16.768
2017-04-12,Binders,29.7
2017-04-12,Paper,39.96
2017-04-13,Binders,895.92
2017-04-13,Chairs,436.704
2017-04-13,Fasteners,7.92
2017-04-13,Paper,5.28
2017-04-14,Art,104.448
2017-04-14,Binders,19.536
2017-04-14,Bookcases,440.624
2017-04-14,Furnishings,74.45
2017-04-14,Paper,13.872
2017-04-15,Art,4.89
2017-04-15,Binders,15.57
2017-04-15,Furnishings,196.45
2017-04-15,Paper,115.428
2017-04-16,Accessories,25.98
2017-04-16,Appliances,40.74
2017-04-16,Art,16.52
2017-04-16,Binders,42.652
2017-04-16,Bookcases,102.833
2017-04-16,Storage,238.464
2017-04-16,Supplies,477.24
2017-04-17,Accessories,274.89
2017-04-17,Binders,42.588
2017-04-17,Chairs,218.352
2017-04-17,Fasteners,10.9
2017-04-17,Furnishings,60.312
2017-04-17,Labels,30.419999999999998
2017-04-17,Machines,2549.985
2017-04-17,Paper,48.876000000000005
2017-04-17,Storage,195.136
2017-04-20,Art,15.76
2017-04-20,Binders,192.12
2017-04-20,Chairs,317.058
2017-04-20,Furnishings,153.336
2017-04-20,Phones,122.382
2017-04-20,Storage,1232.584
2017-04-21,Accessories,59.516
2017-04-21,Appliances,97.264
2017-04-21,Binders,5.628
2017-04-21,Chairs,908.82
2017-04-21,Furnishings,162.6
2017-04-21,Paper,20.736
2017-04-22,Furnishings,272.632
2017-04-22,Storage,675.06
2017-04-23,Accessories,200.748
2017-04-23,Appliances,121.94
2017-04-23,Binders,104.64
2017-04-23,Bookcases,387.136
2017-04-23,Envelopes,18.688
2017-04-23,Furnishings,180.11599999999999
2017-04-23,Labels,3.0
2017-04-23,Paper,5.344
2017-04-23,Supplies,177.60999999999999
2017-04-24,Accessories,69.98
2017-04-24,Appliances,99.28
2017-04-24,Binders,19.136
2017-04-24,Fasteners,1.81
2017-04-24,Phones,552.0
2017-04-24,Storage,186.352
2017-04-25,Accessories,107.97
2017-04-25,Art,118.864
2017-04-25,Binders,87.24799999999999
2017-04-25,Bookcases,344.981
2017-04-25,Paper,19.05
2017-04-26,Furnishings,1.988
2017-04-26,Labels,39.28
2017-04-26,Paper,20.34
2017-04-27,Art,183.61
2017-04-27,Bookcases,220.2656
2017-04-27,Furnishings,139.58
2017-04-27,Labels,33.12
2017-04-28,Appliances,28.08
2017-04-28,Art,6.848
2017-04-28,Phones,751.984
2017-04-28,Storage,8.384
2017-04-29,Labels,4.91
2017-04-29,Tables,1048.35
2017-04-30,Accessories,2.376
2017-04-30,Art,25.308
2017-04-30,Binders,85.35
2017-04-30,Envelopes,93.52
2017-04-30,Furnishings,309.344
2017-04-30,Labels,22.32
2017-04-30,Paper,174.328
2017-04-30,Phones,677.58
2017-05-01,Accessories,48.9
2017-05-01,Bookcases,314.352
2017-05-01,Chairs,2803.92
2017-05-01,Labels,4.608
2017-05-01,Supplies,3.328
2017-05-01,Tables,933.262
2017-05-02,Accessories,159.56
2017-05-02,Art,59.52
2017-05-02,Furnishings,129.93
2017-05-02,Paper,50.099999999999994
2017-05-03,Art,22.96
2017-05-03,Binders,90.58800000000001
2017-05-03,Fasteners,8.0
2017-05-03,Furnishings,32.448
2017-05-03,Paper,25.92
2017-05-03,Storage,832.96
2017-05-03,Tables,373.47
2017-05-04,Appliances,243.16
2017-05-04,Binders,13.911000000000001
2017-05-04,Paper,59.12
2017-05-04,Phones,183.96
2017-05-04,Storage,588.35
2017-05-04,Tables,300.904
2017-05-05,Binders,44.052
2017-05-05,Bookcases,89.991
2017-05-05,Envelopes,44.4
2017-05-05,Paper,6.68
2017-05-06,Accessories,600.712
2017-05-06,Appliances,152.94
2017-05-06,Art,61.068
2017-05-06,Binders,79.601
2017-05-06,Bookcases,623.4648
2017-05-06,Labels,181.32
2017-05-06,Paper,84.416
2017-05-06,Phones,627.168
2017-05-06,Storage,772.68
2017-05-07,Accessories,79.99
2017-05-07,Appliances,87.444
2017-05-07,Chairs,1962.0900000000001
2017-05-07,Phones,419.944
2017-05-08,Appliances,81.08
2017-05-08,Chairs,176.04999999999998
2017-05-08,Copiers,3359.952
2017-05-08,Paper,41.472
2017-05-09,Accessories,199.98
2017-05-09,Binders,147.92
2017-05-09,Chairs,207.0
2017-05-09,Envelopes,65.232
2017-05-09,Storage,171.24
2017-05-09,Tables,286.85
2017-05-11,Art,49.168
2017-05-11,Binders,26.032
2017-05-11,Bookcases,209.979
2017-05-11,Furnishings,7.996
2017-05-11,Labels,37.59
2017-05-11,Paper,44.288
2017-05-11,Storage,74.416
2017-05-12,Accessories,87.4
2017-05-12,Appliances,7.77
2017-05-12,Art,10.272
2017-05-12,Binders,53.408
2017-05-12,Furnishings,42.85
2017-05-12,Labels,12.064
2017-05-12,Paper,87.6
2017-05-12,Storage,127.92
2017-05-12,Supplies,255.62
2017-05-12,Tables,285.48
2017-05-13,Appliances,20.768
2017-05-13,Binders,1214.49
2017-05-13,Chairs,458.43
2017-05-13,Envelopes,180.96
2017-05-13,Labels,58.48
2017-05-13,Paper,14.94
2017-05-13,Phones,587.97
2017-05-13,Storage,530.34
2017-05-14,Accessories,1489.9
2017-05-14,Art,101.86000000000001
2017-05-14,Binders,58.17
2017-05-14,Chairs,1161.3899999999999
2017-05-14,Envelopes,48.69
2017-05-14,Furnishings,18.28
2017-05-14,Labels,79.04
2017-05-14,Paper,589.79
2017-05-14,Phones,547.962
2017-05-14,Storage,22.58
2017-05-14,Supplies,64.4
2017-05-15,Binders,4.752
2017-05-15,Chairs,263.584
2017-05-15,Furnishings,39.96
2017-05-15,Paper,72.256
2017-05-15,Phones,40.711999999999996
2017-05-16,Storage,221.024
2017-05-18,Accessories,36.048
2017-05-18,Appliances,724.1
2017-05-18,Binders,169.048
2017-05-18,Bookcases,302.94
2017-05-18,Furnishings,39.06
2017-05-18,Phones,550.384
2017-05-18,Storage,8.928
2017-05-19,Accessories,404.09000000000003
2017-05-19,Appliances,378.5
2017-05-19,Art,9.1
2017-05-19,Binders,159.28
2017-05-19,Bookcases,1628.82
2017-05-19,Chairs,995.76
2017-05-19,Labels,13.216
2017-05-19,Paper,548.474
2017-05-19,Phones,781.942
2017-05-20,Appliances,64.9
2017-05-20,Art,179.36
2017-05-20,Binders,49.568
2017-05-20,Chairs,518.272
2017-05-20,Fasteners,7.41
2017-05-20,Furnishings,6.98
2017-05-20,Machines,343.2
2017-05-20,Phones,1123.128
2017-05-20,Storage,704.76
2017-05-21,Art,17.97
2017-05-21,Furnishings,520.05
2017-05-22,Accessories,68.46
2017-05-22,Art,62.18
2017-05-22,Binders,1.592
2017-05-22,Chairs,181.986
2017-05-22,Supplies,22.344
2017-05-23,Appliances,18.32
2017-05-23,Binders,1.188
2017-05-23,Fasteners,1.824
2017-05-23,Storage,48.816
2017-05-23,Tables,171.288
2017-05-25,Accessories,120.0
2017-05-25,Binders,693.76
2017-05-25,Fasteners,3.29
2017-05-25,Furnishings,18.84
2017-05-25,Storage,50.136
2017-05-26,Accessories,23.08
2017-05-26,Appliances,208.44
2017-05-26,Paper,12.96
2017-05-26,Supplies,25.76
2017-05-27,Accessories,125.352
2017-05-27,Art,31.44
2017-05-27,Binders,70.4
2017-05-27,Furnishings,512.3
2017-05-27,Paper,25.92
2017-05-27,Phones,842.346
2017-05-27,Storage,477.15
2017-05-28,Accessories,271.968
2017-05-28,Appliances,125.13
2017-05-28,Binders,3.564
2017-05-28,Bookcases,115.96
2017-05-28,Chairs,408.82899999999995
2017-05-28,Furnishings,274.9
2017-05-28,Paper,29.424
2017-05-28,Phones,250.328
2017-05-29,Appliances,465.16
2017-05-29,Binders,43.41
2017-05-29,Fasteners,23.55
2017-05-29,Furnishings,71.664
2017-05-29,Paper,33.900000000000006
2017-05-29,Storage,53.424
2017-05-30,Accessories,35.36
2017-05-30,Art,35.1
2017-05-30,Binders,3.89
2017-05-30,Bookcases,446.6264
2017-05-30,Furnishings,21.602
2017-05-30,Paper,37.52
2017-05-30,Phones,156.792
2017-06-01,Accessories,123.86
2017-06-01,Appliances,2422.68
2017-06-01,Binders,75.078
2017-06-01,Chairs,1925.88
2017-06-01,Paper,27.744
2017-06-01,Phones,158.376
2017-06-01,Storage,324.744
2017-06-02,Envelopes,43.92
2017-06-02,Paper,61.376000000000005
2017-06-02,Phones,2.97
2017-06-02,Storage,27.44
2017-06-03,Accessories,1460.642
2017-06-03,Appliances,29.672
2017-06-03,Binders,8.466000000000001
2017-06-03,Bookcases,241.568
2017-06-03,Furnishings,35.168
2017-06-03,Machines,78.66
2017-06-03,Paper,72.872
2017-06-03,Phones,503.96
2017-06-03,Storage,136.26
2017-06-03,Tables,384.768
2017-06-04,Art,8.64
2017-06-04,Binders,123.99000000000001
2017-06-04,Furnishings,62.32
2017-06-04,Paper,12.48
2017-06-04,Phones,71.984
2017-06-05,Paper,20.736
2017-06-05,Phones,470.376
2017-06-06,Furnishings,4.95
2017-06-06,Storage,26.4
2017-06-08,Accessories,89.544
2017-06-08,Appliances,1.624
2017-06-08,Binders,95.124
2017-06-08,Bookcases,1497.666
2017-06-08,Paper,85.056
2017-06-08,Phones,399.096
2017-06-08,Storage,35.168
2017-06-08,Supplies,23.76
2017-06-09,Furnishings,23.976
2017-06-09,Paper,85.472
2017-06-09,Storage,720.76
2017-06-09,Tables,108.925
2017-06-10,Accessories,132.52
2017-06-10,Art,39.5
2017-06-10,Bookcases,514.165
2017-06-10,Fasteners,14.13
2017-06-10,Labels,41.160000000000004
2017-06-10,Paper,40.032
2017-06-10,Phones,368.736
2017-06-10,Storage,1363.1
2017-06-11,Appliances,61.44
2017-06-11,Art,107.67200000000001
2017-06-11,Binders,22.86
2017-06-11,Bookcases,174.42
2017-06-11,Chairs,280.792
2017-06-11,Machines,385.8
2017-06-11,Paper,160.91
2017-06-11,Storage,387.0
2017-06-12,Accessories,63.92
2017-06-12,Art,64.14
2017-06-12,Binders,104.328
2017-06-12,Chairs,858.24
2017-06-12,Furnishings,25.944000000000003
2017-06-12,Paper,38.480000000000004
2017-06-12,Phones,71.976
2017-06-12,Tables,452.94
2017-06-13,Art,181.86
2017-06-13,Chairs,761.4380000000001
2017-06-13,Phones,47.984
2017-06-13,Storage,164.736
2017-06-15,Appliances,76.608
2017-06-15,Art,23.82
2017-06-15,Bookcases,77.728
2017-06-15,Chairs,698.352
2017-06-15,Furnishings,31.168
2017-06-15,Labels,44.4
2017-06-15,Paper,109.3
2017-06-15,Phones,2647.848
2017-06-15,Storage,227.32600000000002
2017-06-15,Tables,120.96
2017-06-16,Accessories,479.952
2017-06-16,Appliances,180.66
